country_region,iso3166_1,date,daily_cases,daily_deaths,population
"Moldova, Republic of",MD,2020-09-08,258.0,11.0,4043258.0
"Moldova, Republic of",MD,2020-09-09,501.0,13.0,4043258.0
"Moldova, Republic of",MD,2020-09-10,588.0,9.0,4043258.0
"Moldova, Republic of",MD,2020-09-11,560.0,10.0,4043258.0
"Moldova, Republic of",MD,2020-09-12,479.0,8.0,4043258.0
"Moldova, Republic of",MD,2020-09-13,531.0,4.0,4043258.0
"Moldova, Republic of",MD,2020-09-14,264.0,5.0,4043258.0
"Moldova, Republic of",MD,2020-09-15,229.0,7.0,4043258.0
"Moldova, Republic of",MD,2020-09-16,527.0,14.0,4043258.0
"Moldova, Republic of",MD,2020-09-17,627.0,15.0,4043258.0
"Moldova, Republic of",MD,2020-09-18,622.0,11.0,4043258.0
"Moldova, Republic of",MD,2020-09-19,665.0,16.0,4043258.0
"Moldova, Republic of",MD,2020-09-20,688.0,15.0,4043258.0
"Moldova, Republic of",MD,2020-09-21,260.0,2.0,4043258.0
"Moldova, Republic of",MD,2020-09-22,200.0,8.0,4043258.0
"Moldova, Republic of",MD,2020-09-23,650.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-09-24,786.0,14.0,4043258.0
"Moldova, Republic of",MD,2020-09-25,721.0,8.0,4043258.0
"Moldova, Republic of",MD,2020-09-26,713.0,12.0,4043258.0
"Moldova, Republic of",MD,2020-09-27,868.0,15.0,4043258.0
"Moldova, Republic of",MD,2020-09-28,341.0,8.0,4043258.0
"Moldova, Republic of",MD,2020-09-29,319.0,14.0,4043258.0
"Moldova, Republic of",MD,2020-09-30,835.0,9.0,4043258.0
"Moldova, Republic of",MD,2020-10-01,1013.0,10.0,4043258.0
"Moldova, Republic of",MD,2020-10-02,1022.0,16.0,4043258.0
"Moldova, Republic of",MD,2020-10-03,952.0,8.0,4043258.0
"Moldova, Republic of",MD,2020-10-04,872.0,9.0,4043258.0
"Moldova, Republic of",MD,2020-10-05,691.0,13.0,4043258.0
"Moldova, Republic of",MD,2020-10-06,322.0,9.0,4043258.0
"Moldova, Republic of",MD,2020-10-07,831.0,14.0,4043258.0
"Moldova, Republic of",MD,2020-10-08,1062.0,17.0,4043258.0
"Moldova, Republic of",MD,2020-10-09,1121.0,18.0,4043258.0
"Moldova, Republic of",MD,2020-10-10,918.0,18.0,4043258.0
"Moldova, Republic of",MD,2020-10-11,929.0,16.0,4043258.0
"Moldova, Republic of",MD,2020-10-12,389.0,3.0,4043258.0
"Moldova, Republic of",MD,2020-10-13,467.0,17.0,4043258.0
"Moldova, Republic of",MD,2020-10-14,657.0,17.0,4043258.0
"Moldova, Republic of",MD,2020-10-15,1149.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-10-16,652.0,16.0,4043258.0
"Moldova, Republic of",MD,2020-10-17,784.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-10-18,792.0,20.0,4043258.0
"Moldova, Republic of",MD,2020-10-19,398.0,15.0,4043258.0
"Moldova, Republic of",MD,2020-10-20,252.0,17.0,4043258.0
"Moldova, Republic of",MD,2020-10-21,656.0,16.0,4043258.0
"Moldova, Republic of",MD,2020-10-22,833.0,13.0,4043258.0
"Moldova, Republic of",MD,2020-10-23,777.0,11.0,4043258.0
"Moldova, Republic of",MD,2020-10-24,688.0,14.0,4043258.0
"Moldova, Republic of",MD,2020-10-25,833.0,14.0,4043258.0
"Moldova, Republic of",MD,2020-10-26,414.0,16.0,4043258.0
"Moldova, Republic of",MD,2020-10-27,308.0,15.0,4043258.0
"Moldova, Republic of",MD,2020-10-28,649.0,10.0,4043258.0
"Moldova, Republic of",MD,2020-10-29,861.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-10-30,912.0,18.0,4043258.0
"Moldova, Republic of",MD,2020-10-31,968.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-11-01,839.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-11-02,542.0,15.0,4043258.0
"Moldova, Republic of",MD,2020-11-03,195.0,18.0,4043258.0
"Moldova, Republic of",MD,2020-11-04,710.0,20.0,4043258.0
"Moldova, Republic of",MD,2020-11-05,1020.0,13.0,4043258.0
"Moldova, Republic of",MD,2020-11-06,1059.0,15.0,4043258.0
"Moldova, Republic of",MD,2020-11-07,935.0,16.0,4043258.0
"Moldova, Republic of",MD,2020-11-08,1174.0,9.0,4043258.0
"Moldova, Republic of",MD,2020-11-09,671.0,2.0,4043258.0
"Moldova, Republic of",MD,2020-11-10,331.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-11-11,915.0,18.0,4043258.0
"Moldova, Republic of",MD,2020-11-12,1115.0,20.0,4043258.0
"Moldova, Republic of",MD,2020-11-13,1331.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-11-14,1323.0,18.0,4043258.0
"Moldova, Republic of",MD,2020-11-15,1411.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-11-16,507.0,13.0,4043258.0
"Moldova, Republic of",MD,2020-11-17,564.0,16.0,4043258.0
"Moldova, Republic of",MD,2020-11-18,1069.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-11-19,1607.0,18.0,4043258.0
"Moldova, Republic of",MD,2020-11-20,1442.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-11-21,1422.0,20.0,4043258.0
"Moldova, Republic of",MD,2020-11-22,1306.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-11-23,1252.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-11-24,477.0,20.0,4043258.0
"Moldova, Republic of",MD,2020-11-25,1215.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-11-26,1570.0,21.0,4043258.0
"Moldova, Republic of",MD,2020-11-27,1691.0,20.0,4043258.0
"Moldova, Republic of",MD,2020-11-28,1246.0,21.0,4043258.0
"Moldova, Republic of",MD,2020-11-29,1712.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-11-30,1165.0,21.0,4043258.0
"Moldova, Republic of",MD,2020-12-01,347.0,14.0,4043258.0
"Moldova, Republic of",MD,2020-12-02,1499.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-12-03,1717.0,20.0,4043258.0
"Moldova, Republic of",MD,2020-12-04,1727.0,20.0,4043258.0
"Moldova, Republic of",MD,2020-12-05,1522.0,21.0,4043258.0
"Moldova, Republic of",MD,2020-12-06,1728.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-12-07,1078.0,16.0,4043258.0
"Moldova, Republic of",MD,2020-12-08,860.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-12-09,1709.0,22.0,4043258.0
"Moldova, Republic of",MD,2020-12-10,1766.0,21.0,4043258.0
"Moldova, Republic of",MD,2020-12-11,1715.0,19.0,4043258.0
"Moldova, Republic of",MD,2020-12-12,1579.0,21.0,4043258.0
"Moldova, Republic of",MD,2020-12-13,1459.0,26.0,4043258.0
"Moldova, Republic of",MD,2020-12-14,795.0,25.0,4043258.0
Monaco,MC,2019-12-31,0.0,0.0,33085.0
Monaco,MC,2020-01-01,0.0,0.0,33085.0
Monaco,MC,2020-01-02,0.0,0.0,33085.0
Monaco,MC,2020-01-03,0.0,0.0,33085.0
Monaco,MC,2020-01-04,0.0,0.0,33085.0
Monaco,MC,2020-01-05,0.0,0.0,33085.0
Monaco,MC,2020-01-06,0.0,0.0,33085.0
Monaco,MC,2020-01-07,0.0,0.0,33085.0
Monaco,MC,2020-01-08,0.0,0.0,33085.0
Monaco,MC,2020-01-09,0.0,0.0,33085.0
Monaco,MC,2020-01-10,0.0,0.0,33085.0
Monaco,MC,2020-01-11,0.0,0.0,33085.0
Monaco,MC,2020-01-12,0.0,0.0,33085.0
Monaco,MC,2020-01-13,0.0,0.0,33085.0
Monaco,MC,2020-01-14,0.0,0.0,33085.0
Monaco,MC,2020-01-15,0.0,0.0,33085.0
Monaco,MC,2020-01-16,0.0,0.0,33085.0
Monaco,MC,2020-01-17,0.0,0.0,33085.0
Monaco,MC,2020-01-18,0.0,0.0,33085.0
Monaco,MC,2020-01-19,0.0,0.0,33085.0
Monaco,MC,2020-01-20,0.0,0.0,33085.0
Monaco,MC,2020-01-21,0.0,0.0,33085.0
Monaco,MC,2020-01-22,0.0,0.0,33085.0
Monaco,MC,2020-01-23,0.0,0.0,33085.0
Monaco,MC,2020-01-24,0.0,0.0,33085.0
Monaco,MC,2020-01-25,0.0,0.0,33085.0
Monaco,MC,2020-01-26,0.0,0.0,33085.0
Monaco,MC,2020-01-27,0.0,0.0,33085.0
Monaco,MC,2020-01-28,0.0,0.0,33085.0
Monaco,MC,2020-01-29,0.0,0.0,33085.0
Monaco,MC,2020-01-30,0.0,0.0,33085.0
Monaco,MC,2020-01-31,0.0,0.0,33085.0
Monaco,MC,2020-02-01,0.0,0.0,33085.0
Monaco,MC,2020-02-02,0.0,0.0,33085.0
Monaco,MC,2020-02-03,0.0,0.0,33085.0
Monaco,MC,2020-02-04,0.0,0.0,33085.0
Monaco,MC,2020-02-05,0.0,0.0,33085.0
Monaco,MC,2020-02-06,0.0,0.0,33085.0
Monaco,MC,2020-02-07,0.0,0.0,33085.0
Monaco,MC,2020-02-08,0.0,0.0,33085.0
Monaco,MC,2020-02-09,0.0,0.0,33085.0
Monaco,MC,2020-02-10,0.0,0.0,33085.0
Monaco,MC,2020-02-11,0.0,0.0,33085.0
Monaco,MC,2020-02-12,0.0,0.0,33085.0
Monaco,MC,2020-02-13,0.0,0.0,33085.0
Monaco,MC,2020-02-14,0.0,0.0,33085.0
Monaco,MC,2020-02-15,0.0,0.0,33085.0
Monaco,MC,2020-02-16,0.0,0.0,33085.0
Monaco,MC,2020-02-17,0.0,0.0,33085.0
Monaco,MC,2020-02-18,0.0,0.0,33085.0
Monaco,MC,2020-02-19,0.0,0.0,33085.0
Monaco,MC,2020-02-20,0.0,0.0,33085.0
Monaco,MC,2020-02-21,0.0,0.0,33085.0
Monaco,MC,2020-02-22,0.0,0.0,33085.0
Monaco,MC,2020-02-23,0.0,0.0,33085.0
Monaco,MC,2020-02-24,0.0,0.0,33085.0
Monaco,MC,2020-02-25,0.0,0.0,33085.0
Monaco,MC,2020-02-26,0.0,0.0,33085.0
Monaco,MC,2020-02-27,0.0,0.0,33085.0
Monaco,MC,2020-02-28,0.0,0.0,33085.0
Monaco,MC,2020-02-29,1.0,0.0,33085.0
Monaco,MC,2020-03-01,0.0,0.0,33085.0
Monaco,MC,2020-03-02,0.0,0.0,33085.0
Monaco,MC,2020-03-15,6.0,0.0,33085.0
Monaco,MC,2020-03-16,2.0,0.0,33085.0
Monaco,MC,2020-03-17,0.0,0.0,33085.0
Monaco,MC,2020-03-18,0.0,0.0,33085.0
Monaco,MC,2020-03-19,0.0,0.0,33085.0
Monaco,MC,2020-03-20,3.0,0.0,33085.0
Monaco,MC,2020-03-21,6.0,0.0,33085.0
Monaco,MC,2020-03-22,0.0,0.0,33085.0
Monaco,MC,2020-03-23,2.0,0.0,33085.0
Monaco,MC,2020-03-24,2.0,0.0,33085.0
Monaco,MC,2020-03-25,1.0,0.0,33085.0
Monaco,MC,2020-03-26,0.0,0.0,33085.0
Monaco,MC,2020-03-27,3.0,0.0,33085.0
Monaco,MC,2020-03-28,6.0,0.0,33085.0
Monaco,MC,2020-03-29,1.0,0.0,33085.0
Monaco,MC,2020-03-30,2.0,0.0,33085.0
Monaco,MC,2020-03-31,1.0,0.0,33085.0
Monaco,MC,2020-04-01,1.0,0.0,33085.0
Monaco,MC,2020-04-02,3.0,0.0,33085.0
Monaco,MC,2020-04-03,3.0,0.0,33085.0
Monaco,MC,2020-04-04,4.0,0.0,33085.0
Monaco,MC,2020-04-05,1.0,0.0,33085.0
Monaco,MC,2020-04-06,3.0,0.0,33085.0
Monaco,MC,2020-04-07,1.0,0.0,33085.0
Monaco,MC,2020-04-08,2.0,0.0,33085.0
Monaco,MC,2020-04-09,0.0,0.0,33085.0
Monaco,MC,2020-04-10,3.0,0.0,33085.0
Monaco,MC,2020-04-11,6.0,1.0,33085.0
Monaco,MC,2020-04-12,0.0,0.0,33085.0
Monaco,MC,2020-04-13,1.0,0.0,33085.0
Monaco,MC,2020-04-14,0.0,0.0,33085.0
Monaco,MC,2020-04-15,0.0,0.0,33085.0
Monaco,MC,2020-04-16,0.0,0.0,33085.0
Monaco,MC,2020-04-17,0.0,0.0,33085.0
Monaco,MC,2020-04-18,1.0,0.0,33085.0
Monaco,MC,2020-04-19,0.0,0.0,33085.0
Monaco,MC,2020-04-20,0.0,0.0,33085.0
Monaco,MC,2020-04-21,0.0,0.0,33085.0
Monaco,MC,2020-04-22,0.0,0.0,33085.0
Monaco,MC,2020-04-23,0.0,0.0,33085.0
Monaco,MC,2020-04-24,0.0,0.0,33085.0
Monaco,MC,2020-04-25,0.0,0.0,33085.0
Monaco,MC,2020-04-26,0.0,0.0,33085.0
Monaco,MC,2020-04-27,0.0,0.0,33085.0
Monaco,MC,2020-04-28,1.0,0.0,33085.0
Monaco,MC,2020-04-29,0.0,0.0,33085.0
Monaco,MC,2020-04-30,0.0,0.0,33085.0
Monaco,MC,2020-05-01,0.0,0.0,33085.0
Monaco,MC,2020-05-02,0.0,0.0,33085.0
Monaco,MC,2020-05-03,0.0,0.0,33085.0
Monaco,MC,2020-05-04,0.0,0.0,33085.0
Monaco,MC,2020-05-05,0.0,0.0,33085.0
Monaco,MC,2020-05-06,0.0,0.0,33085.0
Monaco,MC,2020-05-07,0.0,0.0,33085.0
Monaco,MC,2020-05-08,0.0,0.0,33085.0
Monaco,MC,2020-05-09,0.0,0.0,33085.0
Monaco,MC,2020-05-10,0.0,0.0,33085.0
Monaco,MC,2020-05-11,0.0,0.0,33085.0
Monaco,MC,2020-05-12,0.0,0.0,33085.0
Monaco,MC,2020-05-13,0.0,0.0,33085.0
Monaco,MC,2020-05-14,0.0,0.0,33085.0
Monaco,MC,2020-05-15,0.0,0.0,33085.0
Monaco,MC,2020-05-16,0.0,0.0,33085.0
Monaco,MC,2020-05-17,0.0,0.0,33085.0
Monaco,MC,2020-05-18,0.0,0.0,33085.0
Monaco,MC,2020-05-19,1.0,0.0,33085.0
Monaco,MC,2020-05-20,0.0,0.0,33085.0
Monaco,MC,2020-05-21,0.0,0.0,33085.0
Monaco,MC,2020-05-22,0.0,0.0,33085.0
Monaco,MC,2020-05-23,0.0,0.0,33085.0
Monaco,MC,2020-05-24,0.0,0.0,33085.0
Monaco,MC,2020-05-25,0.0,0.0,33085.0
Monaco,MC,2020-05-26,0.0,0.0,33085.0
Monaco,MC,2020-05-27,0.0,0.0,33085.0
Monaco,MC,2020-05-28,0.0,0.0,33085.0
Monaco,MC,2020-05-29,0.0,0.0,33085.0
Monaco,MC,2020-05-30,0.0,0.0,33085.0
Monaco,MC,2020-05-31,0.0,0.0,33085.0
Monaco,MC,2020-06-01,0.0,0.0,33085.0
Monaco,MC,2020-06-02,0.0,0.0,33085.0
Monaco,MC,2020-06-03,0.0,0.0,33085.0
Monaco,MC,2020-06-04,0.0,0.0,33085.0
Monaco,MC,2020-06-05,0.0,0.0,33085.0
Monaco,MC,2020-06-06,0.0,0.0,33085.0
Monaco,MC,2020-06-07,0.0,0.0,33085.0
Monaco,MC,2020-06-08,0.0,0.0,33085.0
Monaco,MC,2020-06-09,0.0,0.0,33085.0
Monaco,MC,2020-06-10,0.0,0.0,33085.0
Monaco,MC,2020-06-11,0.0,0.0,33085.0
Monaco,MC,2020-06-12,0.0,0.0,33085.0
Monaco,MC,2020-06-13,0.0,0.0,33085.0
Monaco,MC,2020-06-14,0.0,0.0,33085.0
Monaco,MC,2020-06-15,0.0,0.0,33085.0
Monaco,MC,2020-06-16,0.0,0.0,33085.0
Monaco,MC,2020-06-17,0.0,0.0,33085.0
Monaco,MC,2020-06-18,0.0,0.0,33085.0
Monaco,MC,2020-06-19,0.0,0.0,33085.0
Monaco,MC,2020-06-20,0.0,0.0,33085.0
Monaco,MC,2020-06-21,0.0,0.0,33085.0
Monaco,MC,2020-06-22,1.0,0.0,33085.0
Monaco,MC,2020-06-23,0.0,0.0,33085.0
Monaco,MC,2020-06-24,0.0,0.0,33085.0
Monaco,MC,2020-06-25,1.0,0.0,33085.0
Monaco,MC,2020-06-26,0.0,0.0,33085.0
Monaco,MC,2020-06-27,0.0,0.0,33085.0
Monaco,MC,2020-06-28,1.0,0.0,33085.0
Monaco,MC,2020-06-29,0.0,0.0,33085.0
Monaco,MC,2020-06-30,0.0,0.0,33085.0
Monaco,MC,2020-07-01,0.0,0.0,33085.0
Monaco,MC,2020-07-02,0.0,0.0,33085.0
Monaco,MC,2020-07-03,3.0,0.0,33085.0
Monaco,MC,2020-07-04,0.0,0.0,33085.0
Monaco,MC,2020-07-05,0.0,0.0,33085.0
Monaco,MC,2020-07-06,2.0,0.0,33085.0
Monaco,MC,2020-07-07,0.0,0.0,33085.0
Monaco,MC,2020-07-08,0.0,0.0,33085.0
Monaco,MC,2020-07-09,0.0,0.0,33085.0
Monaco,MC,2020-07-10,0.0,0.0,33085.0
Monaco,MC,2020-07-11,0.0,0.0,33085.0
Monaco,MC,2020-07-12,1.0,0.0,33085.0
Monaco,MC,2020-07-13,0.0,0.0,33085.0
Monaco,MC,2020-07-14,0.0,0.0,33085.0
Monaco,MC,2020-07-15,0.0,0.0,33085.0
Monaco,MC,2020-07-16,0.0,0.0,33085.0
Monaco,MC,2020-07-17,0.0,0.0,33085.0
Monaco,MC,2020-07-18,0.0,0.0,33085.0
Monaco,MC,2020-07-19,0.0,0.0,33085.0
Monaco,MC,2020-07-20,0.0,0.0,33085.0
Monaco,MC,2020-07-21,0.0,0.0,33085.0
Monaco,MC,2020-07-22,2.0,0.0,33085.0
Monaco,MC,2020-07-23,1.0,0.0,33085.0
Monaco,MC,2020-07-24,1.0,0.0,33085.0
Monaco,MC,2020-07-25,1.0,0.0,33085.0
Monaco,MC,2020-07-26,0.0,0.0,33085.0
Monaco,MC,2020-07-27,0.0,0.0,33085.0
Monaco,MC,2020-07-28,0.0,0.0,33085.0
Monaco,MC,2020-07-29,1.0,0.0,33085.0
Monaco,MC,2020-07-30,2.0,0.0,33085.0
Monaco,MC,2020-07-31,0.0,0.0,33085.0
Monaco,MC,2020-08-01,0.0,0.0,33085.0
Monaco,MC,2020-08-02,0.0,0.0,33085.0
Monaco,MC,2020-08-03,0.0,0.0,33085.0
Monaco,MC,2020-08-04,1.0,0.0,33085.0
Monaco,MC,2020-08-05,2.0,0.0,33085.0
Monaco,MC,2020-08-06,3.0,0.0,33085.0
Monaco,MC,2020-08-07,1.0,0.0,33085.0
Monaco,MC,2020-08-08,2.0,0.0,33085.0
Monaco,MC,2020-08-09,1.0,0.0,33085.0
Monaco,MC,2020-08-10,0.0,0.0,33085.0
Monaco,MC,2020-08-11,0.0,0.0,33085.0
Monaco,MC,2020-08-12,1.0,0.0,33085.0
Monaco,MC,2020-08-13,2.0,0.0,33085.0
Monaco,MC,2020-08-14,2.0,0.0,33085.0
Monaco,MC,2020-08-15,0.0,0.0,33085.0
Monaco,MC,2020-08-16,0.0,0.0,33085.0
Monaco,MC,2020-08-17,0.0,0.0,33085.0
Monaco,MC,2020-08-18,1.0,0.0,33085.0
Monaco,MC,2020-08-19,0.0,0.0,33085.0
Monaco,MC,2020-08-20,0.0,0.0,33085.0
Monaco,MC,2020-08-21,2.0,0.0,33085.0
Monaco,MC,2020-08-22,4.0,0.0,33085.0
Monaco,MC,2020-08-23,2.0,0.0,33085.0
Monaco,MC,2020-08-24,3.0,0.0,33085.0
Monaco,MC,2020-08-25,4.0,0.0,33085.0
Monaco,MC,2020-08-26,6.0,0.0,33085.0
Monaco,MC,2020-08-27,1.0,0.0,33085.0
Monaco,MC,2020-08-28,3.0,0.0,33085.0
Monaco,MC,2020-08-29,0.0,0.0,33085.0
Monaco,MC,2020-08-30,5.0,0.0,33085.0
Monaco,MC,2020-08-31,1.0,0.0,33085.0
Monaco,MC,2020-09-01,7.0,0.0,33085.0
Monaco,MC,2020-09-02,2.0,0.0,33085.0
Monaco,MC,2020-09-03,2.0,0.0,33085.0
Monaco,MC,2020-09-04,1.0,0.0,33085.0
Monaco,MC,2020-09-05,4.0,0.0,33085.0
Monaco,MC,2020-09-06,0.0,0.0,33085.0
Monaco,MC,2020-09-07,1.0,0.0,33085.0
Monaco,MC,2020-09-08,5.0,0.0,33085.0
Monaco,MC,2020-09-09,3.0,0.0,33085.0
Monaco,MC,2020-09-10,5.0,0.0,33085.0
Monaco,MC,2020-09-11,4.0,0.0,33085.0
Monaco,MC,2020-09-12,3.0,0.0,33085.0
Monaco,MC,2020-09-13,1.0,0.0,33085.0
Monaco,MC,2020-09-14,2.0,0.0,33085.0
Monaco,MC,2020-09-15,6.0,0.0,33085.0
Monaco,MC,2020-09-16,1.0,0.0,33085.0
Monaco,MC,2020-09-17,3.0,0.0,33085.0
Monaco,MC,2020-09-18,5.0,0.0,33085.0
Monaco,MC,2020-09-19,5.0,0.0,33085.0
Monaco,MC,2020-09-20,1.0,0.0,33085.0
Monaco,MC,2020-09-21,1.0,0.0,33085.0
Monaco,MC,2020-09-22,2.0,0.0,33085.0
Monaco,MC,2020-09-23,2.0,0.0,33085.0
Monaco,MC,2020-09-24,2.0,0.0,33085.0
Monaco,MC,2020-09-25,6.0,0.0,33085.0
Monaco,MC,2020-09-26,3.0,0.0,33085.0
Monaco,MC,2020-09-27,2.0,0.0,33085.0
Monaco,MC,2020-09-28,0.0,0.0,33085.0
Monaco,MC,2020-09-29,2.0,0.0,33085.0
Monaco,MC,2020-09-30,2.0,0.0,33085.0
Monaco,MC,2020-10-01,4.0,0.0,33085.0
Monaco,MC,2020-10-02,1.0,0.0,33085.0
Monaco,MC,2020-10-03,2.0,0.0,33085.0
Monaco,MC,2020-10-04,1.0,0.0,33085.0
Monaco,MC,2020-10-05,0.0,0.0,33085.0
Monaco,MC,2020-10-06,1.0,0.0,33085.0
Monaco,MC,2020-10-07,1.0,0.0,33085.0
Monaco,MC,2020-10-08,3.0,0.0,33085.0
Monaco,MC,2020-10-09,2.0,0.0,33085.0
Monaco,MC,2020-10-10,4.0,0.0,33085.0
Monaco,MC,2020-10-11,0.0,0.0,33085.0
Monaco,MC,2020-10-12,1.0,0.0,33085.0
Monaco,MC,2020-10-13,2.0,0.0,33085.0
Monaco,MC,2020-10-14,5.0,0.0,33085.0
Monaco,MC,2020-10-15,7.0,0.0,33085.0
Monaco,MC,2020-10-16,5.0,0.0,33085.0
Monaco,MC,2020-10-17,2.0,0.0,33085.0
Monaco,MC,2020-10-18,5.0,0.0,33085.0
Monaco,MC,2020-10-19,5.0,0.0,33085.0
Monaco,MC,2020-10-20,3.0,0.0,33085.0
Monaco,MC,2020-10-21,3.0,0.0,33085.0
Monaco,MC,2020-10-22,2.0,0.0,33085.0
Monaco,MC,2020-10-23,8.0,0.0,33085.0
Monaco,MC,2020-10-24,14.0,0.0,33085.0
Monaco,MC,2020-10-25,1.0,0.0,33085.0
Monaco,MC,2020-10-26,10.0,0.0,33085.0
Monaco,MC,2020-10-27,4.0,0.0,33085.0
Monaco,MC,2020-10-28,10.0,0.0,33085.0
Monaco,MC,2020-10-29,17.0,0.0,33085.0
Monaco,MC,2020-10-30,10.0,0.0,33085.0
Monaco,MC,2020-10-31,8.0,0.0,33085.0
Monaco,MC,2020-11-01,4.0,0.0,33085.0
Monaco,MC,2020-11-02,7.0,0.0,33085.0
Monaco,MC,2020-11-03,9.0,0.0,33085.0
Monaco,MC,2020-11-04,22.0,0.0,33085.0
Monaco,MC,2020-11-05,15.0,0.0,33085.0
Monaco,MC,2020-11-06,18.0,0.0,33085.0
Monaco,MC,2020-11-07,24.0,0.0,33085.0
Monaco,MC,2020-11-08,29.0,0.0,33085.0
Monaco,MC,2020-11-09,3.0,0.0,33085.0
Monaco,MC,2020-11-10,4.0,0.0,33085.0
Monaco,MC,2020-11-11,22.0,0.0,33085.0
Monaco,MC,2020-11-12,12.0,0.0,33085.0
Monaco,MC,2020-11-13,8.0,0.0,33085.0
Monaco,MC,2020-11-14,8.0,0.0,33085.0
Monaco,MC,2020-11-15,5.0,0.0,33085.0
Monaco,MC,2020-11-16,3.0,0.0,33085.0
Monaco,MC,2020-11-17,4.0,0.0,33085.0
Monaco,MC,2020-11-18,5.0,1.0,33085.0
Monaco,MC,2020-11-19,8.0,0.0,33085.0
Monaco,MC,2020-11-20,8.0,0.0,33085.0
Monaco,MC,2020-11-21,4.0,0.0,33085.0
Monaco,MC,2020-11-22,4.0,0.0,33085.0
Monaco,MC,2020-11-23,1.0,0.0,33085.0
Monaco,MC,2020-11-24,1.0,0.0,33085.0
Monaco,MC,2020-11-25,4.0,0.0,33085.0
Monaco,MC,2020-11-26,7.0,0.0,33085.0
Monaco,MC,2020-11-27,6.0,0.0,33085.0
Monaco,MC,2020-11-28,3.0,0.0,33085.0
Monaco,MC,2020-11-29,4.0,0.0,33085.0
Monaco,MC,2020-11-30,1.0,0.0,33085.0
Monaco,MC,2020-12-01,1.0,0.0,33085.0
Monaco,MC,2020-12-02,8.0,0.0,33085.0
Monaco,MC,2020-12-03,4.0,0.0,33085.0
Monaco,MC,2020-12-04,9.0,0.0,33085.0
Monaco,MC,2020-12-05,0.0,0.0,33085.0
Monaco,MC,2020-12-06,7.0,0.0,33085.0
Monaco,MC,2020-12-07,1.0,0.0,33085.0
Monaco,MC,2020-12-08,3.0,0.0,33085.0
Monaco,MC,2020-12-09,7.0,0.0,33085.0
Monaco,MC,2020-12-10,7.0,0.0,33085.0
Monaco,MC,2020-12-11,2.0,0.0,33085.0
Monaco,MC,2020-12-12,2.0,0.0,33085.0
Monaco,MC,2020-12-13,9.0,0.0,33085.0
Monaco,MC,2020-12-14,0.0,0.0,33085.0
Montenegro,ME,2020-03-18,2.0,0.0,622182.0
Montenegro,ME,2020-03-19,6.0,0.0,622182.0
Montenegro,ME,2020-03-20,5.0,0.0,622182.0
Montenegro,ME,2020-03-21,1.0,0.0,622182.0
Montenegro,ME,2020-03-22,0.0,0.0,622182.0
Montenegro,ME,2020-03-23,7.0,0.0,622182.0
Montenegro,ME,2020-03-24,6.0,0.0,622182.0
Montenegro,ME,2020-03-25,20.0,0.0,622182.0
Montenegro,ME,2020-03-26,6.0,0.0,622182.0
Montenegro,ME,2020-03-27,14.0,1.0,622182.0
Montenegro,ME,2020-03-28,8.0,0.0,622182.0
Montenegro,ME,2020-03-29,9.0,0.0,622182.0
Montenegro,ME,2020-03-30,1.0,0.0,622182.0
Montenegro,ME,2020-03-31,6.0,0.0,622182.0
Montenegro,ME,2020-04-01,18.0,0.0,622182.0
Montenegro,ME,2020-04-02,14.0,0.0,622182.0
Montenegro,ME,2020-04-03,21.0,1.0,622182.0
Montenegro,ME,2020-04-04,30.0,0.0,622182.0
Montenegro,ME,2020-04-05,27.0,0.0,622182.0
Montenegro,ME,2020-04-06,13.0,0.0,622182.0
Montenegro,ME,2020-04-07,19.0,0.0,622182.0
Montenegro,ME,2020-04-08,8.0,0.0,622182.0
Montenegro,ME,2020-04-09,8.0,0.0,622182.0
Montenegro,ME,2020-04-10,3.0,0.0,622182.0
Montenegro,ME,2020-04-11,5.0,0.0,622182.0
Montenegro,ME,2020-04-12,6.0,0.0,622182.0
Montenegro,ME,2020-04-13,9.0,1.0,622182.0
Montenegro,ME,2020-04-14,2.0,0.0,622182.0
Montenegro,ME,2020-04-15,9.0,1.0,622182.0
Montenegro,ME,2020-04-16,5.0,0.0,622182.0
Montenegro,ME,2020-04-17,15.0,0.0,622182.0
Montenegro,ME,2020-04-18,0.0,0.0,622182.0
Montenegro,ME,2020-04-19,4.0,1.0,622182.0
Montenegro,ME,2020-04-20,1.0,0.0,622182.0
Montenegro,ME,2020-04-21,4.0,0.0,622182.0
